sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
4,9,793.5714285714286,PheTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaPheTmaPhePhePhePhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaTmaTma,[0.82689758 0.14172913 0.0313733 ]
5,9,793.5714285714286,TmaTmaTmaTmaTmaTmaPheTmaMoPheTmaTmaTmaTmaPheTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaPheTmaTmaPheTmaTmaTma,[0.82616316 0.16338836 0.01044848]
6,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaMoPheTmaPheTmaPheTmaPheTmaTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPhePheMoTmaPheTmaTmaTmaTmaPheTmaTmaTma,[0.80371886 0.15405885 0.04222229]
7,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaTmaPheTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaPheTmaTmaPheTmaTmaMoTmaMoTmaTmaTmaTmaPhePhePheMoTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaMoTma,[0.79285959 0.13282051 0.07431989]
8,9,793.5714285714286,PheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoPheTmaTmaTmaTmaTmaPheTmaPheTmaTmaMoTmaTmaPheMoTmaTmaTmaTmaTmaPhePheMoTmaTmaTmaTmaTmaTmaMoTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTma,[0.81590867 0.13152392 0.05256741]
9,9,793.5714285714286,TmaTmaTmaTmaMoMoTmaMoTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaMoMoTmaMoTmaTmaTmaPheTmaTmaTmaTmaTmaPhePhePhePheTmaPheTmaTmaMoTmaTmaMoPheTmaTmaTmaPheTmaTmaTma,[0.76900108 0.14525531 0.08574361]
10,9,793.5714285714286,TmaTmaPheMoTmaTmaPheTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTma,[0.88319951 0.10657727 0.01022322]
11,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPhePheTmaMoTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaPheTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaMo,[0.81554425 0.1424206  0.04203515]
12,9,793.5714285714286,MoTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaTmaTmaTmaPheTmaTmaPheMoTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTma,[0.85077472 0.09734796 0.05187731]
13,9,793.5714285714286,TmaMoPheTmaTmaTmaTmaTmaTmaTmaTmaPheMoPheTmaTmaTmaTmaPhePheTmaPheTmaPhePhePheTmaTmaPhePheTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhe,[0.81518016 0.15330756 0.03151229]
14,9,793.5714285714286,TmaPheTmaTmaPheTmaMoTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPhePheMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaPhePheMoPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTma,[0.8040796  0.14311886 0.05280155]
15,9,793.5714285714286,TmaTmaTmaMoTmaPhePheTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaPhePheTmaTmaTmaTmaMoTmaTmaTmaPheTmaPheTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.8265302  0.15256356 0.02090624]
16,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTma,[0.92708793 0.06286218 0.01004989]
17,9,793.5714285714286,TmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaMoMoTmaTmaMoTmaPheTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaPheMoTmaTmaMoTmaTmaTmaTma,[0.85115006 0.0865697  0.06228024]
18,9,793.5714285714286,MoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaPhePheTmaTmaPheTmaPheTmaTmaPheTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTma,[0.82616316 0.16338836 0.01044848]
19,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaPheTmaTmaMoTmaTmaPheTmaPheTmaTmaTmaMoTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePhePhePheMoPheTmaTmaTmaTmaTmaTmaTmaMoMo,[0.8040796  0.14311886 0.05280155]
20,9,793.5714285714286,TmaPheMoTmaTmaPhePheTmaTmaTmaTmaMoTmaTmaPheTmaTmaPheTmaTmaTmaTmaMoTmaTmaPheTmaPheTmaPhePheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTma,[0.79178771 0.16580119 0.0424111 ]
21,9,793.5714285714286,TmaTmaTmaPheTmaPhePheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaMoPheTmaTmaTmaTmaTmaPhePheTmaMoPhePheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaPheMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTma,[0.79178771 0.16580119 0.0424111 ]
22,9,793.5714285714286,PheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaMoMoTmaPheTmaPhePheTmaTmaTma,[0.85115006 0.0865697  0.06228024]
23,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaMoTmaPheTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaMoTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaPheTmaTma,[0.83925487 0.10863981 0.05210533]
24,9,793.5714285714286,TmaTmaTmaTmaTmaTmaPhePheTmaTmaMoTmaPheTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaPheTmaPheMoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoPheTmaTmaPheTmaPhePheTmaTmaPheTmaTmaPhePheTma,[0.77974938 0.17764902 0.0426016 ]
25,9,793.5714285714286,TmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaPheTmaPheMoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.86143776 0.10759866 0.03096358]
26,9,793.5714285714286,TmaPheTmaTmaTmaPheTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTma,[0.87198983 0.11774268 0.01026749]
27,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaTmaTmaMoPheTmaTmaPheMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaMoTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaPheTmaTmaTmaMoTmaPheTmaPhe,[0.80480204 0.12120938 0.07398858]
28,9,793.5714285714286,TmaPheTmaPheTmaTmaPheTmaPheMoTmaTmaTmaPheTmaTmaMoPheTmaTmaMoMoTmaPhePheTmaTmaTmaTmaPhePhePheTmaTmaPheTmaPheTmaPhePheTmaTmaPheTmaTmaTmaMoTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheMoPheTmaTmaTmaPhePheTmaTmaTmaMoTma,[0.68036249 0.24219667 0.07744084]
29,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaPheTmaMoTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaPhe,[0.88396769 0.08533598 0.03069634]
30,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaPhePheTmaTmaTmaTmaPheTmaPheTmaMoPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaPheTmaPhePhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaPhePheTmaTma,[0.79143106 0.17677494 0.03179399]
31,9,793.5714285714286,TmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaPheTmaTmaPhePheTmaTmaPheTmaPheTmaTmaTmaTmaPhePhePheMoTmaTma,[0.79143106 0.17677494 0.03179399]
32,9,793.5714285714286,TmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaPhePheTmaMoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaPheTmaTmaTmaTmaPheTmaTmaTma,[0.83888331 0.11945088 0.04166581]
33,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaMoTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTma,[0.87275155 0.09641907 0.03082938]
34,9,793.5714285714286,MoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaPheTmaPhePheTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaPhe,[0.85115006 0.0865697  0.06228024]
35,9,793.5714285714286,MoTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaMoPheMoTmaMoTmaPheTmaTmaTmaMoPheTmaTmaTmaTmaTmaTmaTma,[0.79285959 0.13282051 0.07431989]
36,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaTmaMoMoTmaPheTmaTmaTmaMoPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPhe,[0.83925487 0.10863981 0.05210533]
37,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaTmaMoTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaMoTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPhePheTmaTmaTmaMoTmaTmaTmaTmaTmaPheTmaPheTmaTma,[0.83888331 0.11945088 0.04166581]
38,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaPheTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaMoPhePheTmaTmaPheMoTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTma,[0.81663849 0.1097013  0.07366021]
39,9,793.5714285714286,PheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaPheTmaPhe,[0.83925487 0.10863981 0.05210533]
40,9,793.5714285714286,TmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPhePhePheTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaMoTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTma,[0.86257292 0.07541831 0.06200877]
41,9,793.5714285714286,TmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaPheTmaPheTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaPheMoTmaTmaTmaMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaPheTma,[0.81554425 0.1424206  0.04203515]
42,9,793.5714285714286,TmaPheTmaTmaTmaMoTmaTmaPheTmaPheTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaPheTmaTmaPheMoPheTmaMoMoTmaTmaTmaTmaTmaTmaTmaMoTma,[0.81627342 0.12061749 0.0631091 ]
43,9,793.5714285714286,TmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTma,[0.87198983 0.11774268 0.01026749]
44,9,793.5714285714286,TmaTmaTmaMoMoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaPhePheTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPhePhe,[0.85115006 0.0865697  0.06228024]
45,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaMoTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaMoPhePhePhePheTmaTmaTmaPhePheTmaTmaTmaTmaTmaPheTmaTmaTmaPhe,[0.80299836 0.17590942 0.02109222]
46,9,793.5714285714286,TmaTmaPheTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaTmaTmaPheTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPhePhePheTmaTmaTma,[0.82616316 0.16338836 0.01044848]
47,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoPheTmaTmaMoTmaPheTmaPhePheTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaPheTmaTmaTmaPhePheMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.85039972 0.10811673 0.04148356]
48,9,793.5714285714286,TmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaMoTmaTmaPhePheTmaTmaTmaPheTmaTmaTmaMoPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhe,[0.87237052 0.10708553 0.02054395]
49,9,793.5714285714286,MoTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.90572151 0.07399812 0.02028037]
50,9,793.5714285714286,TmaTmaTmaMoTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTma,[0.91664914 0.06315686 0.020194  ]
51,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaMoTmaPheTmaPheTmaTmaTmaTmaTmaTmaPheTmaMoTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaPheMoTmaTmaTmaTmaPheTmaTmaTmaPheTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.82837034 0.09829492 0.07333474]
52,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaMoTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaPhePheTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaPheTmaPheTmaTmaTmaPheTma,[0.83851209 0.13025239 0.03123553]
53,9,793.5714285714286,PheTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaMoTmaPheTmaPheMoTmaPheTmaTmaPheTmaTmaPheTmaPhePheTmaTmaTmaTmaPhePheTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTma,[0.77974938 0.17764902 0.0426016 ]
54,9,793.5714285714286,TmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPhePheTmaTmaPheTmaPhePhePheTmaTmaTmaPhePheTmaMoTmaTmaTmaTmaPhePheTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaPhePhePheTmaTmaTmaTmaMoMoTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.77939657 0.18866668 0.03193675]
55,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPhe,[0.86068265 0.12900521 0.01031215]
56,9,793.5714285714286,TmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaMoPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaPheTmaTma,[0.87237052 0.10708553 0.02054395]
57,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaTmaPheMoTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaTmaTmaMoTmaTmaTmaTmaMoTmaPheTmaTmaPheTmaMoTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTma,[0.81554425 0.1424206  0.04203515]
58,9,793.5714285714286,TmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheMoPhePheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaMoMoTmaPheTmaPhePheMoTmaTmaTmaTmaPhePheTmaTmaMoPheTmaTmaTmaPheTmaTmaMoPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTma,[0.7683011  0.16744972 0.06424917]
59,9,793.5714285714286,TmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaTmaTmaTmaTmaMoTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaPheTmaMoTmaTmaTmaTmaTmaTmaPhePheTmaTmaMoTmaTmaTmaTmaTmaMoTmaMo,[0.81590867 0.13152392 0.05256741]
60,9,793.5714285714286,TmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaMoPhePheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaTmaPhePhe,[0.81481638 0.1641848  0.02099882]
61,9,793.5714285714286,TmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaMoTmaMoTmaTmaPheTmaTmaPheTmaTmaTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTma,[0.86106004 0.11830663 0.02063334]
62,9,793.5714285714286,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.89470001 0.08493251 0.02036747]
63,9,793.5714285714286,TmaTmaMoTmaTmaTmaPheTmaTmaTmaMoTmaTmaPhePheTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaPheMoTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaMoTmaTmaPheTmaTmaTma,[0.8276333  0.12003135 0.05233535]
64,9,793.5714285714286,TmaTmaTmaMoTmaTmaMoTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaPheTmaTmaPheTmaPheTmaTmaTmaTmaPheTmaPhePheTmaMoTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaTmaTmaPheTmaTmaMoTmaTma,[0.80371886 0.15405885 0.04222229]
